Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Oldham East;C Mapp;4;Eastern Manchester;54520;17499;19329;6660;0;0;0
Oldham West;CL Hale;4;Eastern Manchester;51845;18505;22624;0;0;0;0
Ormskirk;D Glover;4;Lancashire;61420;32952;14701;0;0;0;0
Orpington;WDM Sumner;11;Bromley;51872;24303;9543;9092;0;0;0
Oswestry;WD Ormsby-Gore;7;Shropshire;50772;21055;10531;6068;0;0;0
Oxford;CM Woodhouse;12;Oxfordshire;66655;26798;18310;7491;0;0;0
Paddington North;BT Parkin;11;City of Westminster;40952;13629;14397;0;0;0;0
Paddington South;RA Allan;11;City of Westminster;40951;16006;8719;0;0;0;0
Peckham;FK Corbet;11;Southwark;57850;13007;24389;0;0;0;0
Penistone;JJ Mendelson;5;South Yorkshire;61397;19809;31117;0;0;0;0
Penrith and the Border;WSI Whitelaw;4;Cumbria;51190;23551;9342;7602;0;0;0
Peterborough;HC Nicholls;9;Cambridgeshire;60545;27414;22830;0;0;0;0
Petersfield;PR Legh;12;Hampshire;52796;23687;8278;6912;0;0;0
Plymouth Devonport;JH Vickers;10;Devon;64236;28481;22027;0;0;0;0
Plymouth Sutton;IM Fraser;10;Devon;74078;32752;25991;0;0;0;0
Pontefract;GO Sylvester;5;West Yorkshire;54677;10884;35194;0;0;0;0
Poole;RA Pilkington;10;Dorset;63554;26956;15325;8735;0;0;0
Poplar;CW Key;11;Tower Hamlets;44412;6635;22506;0;0;0;0
Portsmouth Langstone;GP Stevens;12;Hampshire;79885;38834;20553;0;0;0;0
Portsmouth South;JM Lucas;12;Hampshire;55121;27892;11979;0;0;0;0
Portsmouth West;TH Clarke;12;Hampshire;53206;23600;17334;0;0;0;0
Preston North;HJ Amery;4;Lancashire;52212;23990;19529;0;0;0;0
Preston South;A Green;4;Lancashire;49809;21954;18935;0;0;0;0
Pudsey;J Hiley;5;West Yorkshire;52285;22752;16241;6429;0;0;0
Putney;HN Linstead;11;Wandsworth;71772;28236;23115;6166;0;0;0
Reading;PFH Emery;12;Berkshire;58772;26314;22372;0;0;0;0
Reigate;JK Vaughan-Morgan;12;Surrey;60266;26966;14465;8205;0;0;0
Richmond (Surrey);A Royle;11;Richmond upon Thames;59852;27161;12975;7359;0;0;0
Richmond (Yorks);TPG Kitson;5;North Yorkshire;52416;28270;9203;0;0;0;0
Ripon;M Stoddart-Scott;5;North Yorkshire;41184;22757;9791;0;0;0;0
Rochdale;J McCann;4;Eastern Manchester;61191;11665;21689;18949;0;0;0
Rochester and Chatham;JMG Critchley;12;Kent;64386;26510;25487;0;0;0;0
Romford;RJ Ledger;11;Havering;73082;24951;25558;8228;0;0;0
Rossendale;AWJ Greenwood;4;Lancashire;50577;18152;20743;4752;0;0;0
Rother Valley;D Griffiths;5;South Yorkshire;71652;15369;43962;0;0;0;0
Rotherham;JH Jones;5;South Yorkshire;57080;16759;28298;0;0;0;0
Rowley Regis and Tipton;A Henderson;7;Black Country;59895;17174;27151;0;0;0;0
Rugby;AR Wise;7;Warwickshire;47809;17429;16959;6413;0;0;142
Ruislip-Northwood;FP Crowder;11;Hillingdon;49198;23480;10424;7295;0;0;0
Runcorn;DF Vosper;4;Cheshire;49584;26615;13837;0;0;0;0
Rushcliffe;M Redmayne;8;Nottinghamshire;58971;27392;22952;0;0;0;0
Rutland and Stamford;K Lewis;8;Leicestershire;41061;19078;14137;0;0;0;0
Rye;BG Irvine;12;East Sussex;54599;27465;7359;7549;0;0;0
Saffron Walden;RA Butler;9;Essex;48454;20955;14173;4245;0;0;0
Salford East;F Allaun;4;Central Manchester;51231;17171;20639;0;0;0;0
Salford West;C Royle;4;Central Manchester;56490;20306;23167;0;0;0;0
Salisbury;JG Morrison;10;Wiltshire;49997;20641;12932;5516;0;0;0
Scarborough and Whitby;ACM Spearman;5;North Yorkshire;63938;25226;10468;10759;0;0;0
Sedgefield;J Slater;3;Durham;63535;21771;30642;0;0;0;0
Sevenoaks;JC Rodgers;12;Kent;62701;28186;14265;7819;0;0;0
Sheffield Attercliffe;JB Hynd;5;South Yorkshire;65024;15304;33676;0;0;0;0
Sheffield Brightside;RE Winterbottom;5;South Yorkshire;57090;12269;28302;0;0;0;1373
Sheffield Hallam;JH Osborn;5;South Yorkshire;60225;28747;11938;5119;0;0;0
Sheffield Heeley;PG Roberts;5;South Yorkshire;72648;33236;23109;0;0;0;0
Sheffield Hillsborough;G Darling;5;South Yorkshire;51023;16845;21888;0;0;0;0
Sheffield Park;FW Mulley;5;South Yorkshire;51533;10598;26078;0;0;0;0
Shipley;GAN Hirst;5;West Yorkshire;45460;22536;17025;0;0;0;0
Shoreditch and Finsbury;M Cliffe;11;Hackney;53210;11178;22744;0;0;0;0
Shrewsbury;JA Langford-Holt;7;Shropshire;46846;19970;11338;6387;0;0;0
Skipton;GB Drayson;5;North Yorkshire;49037;20278;11178;10543;0;0;0
Smethwick;PCG Walker;7;Black Country;49794;17126;20670;0;0;0;0
Solihull;MA Lindsay;7;Coventry and Solihull;60227;35862;12682;0;0;0;0
Somerset North;EHC Leather;10;Bristol Area;63231;30432;23649;0;0;0;0
South Shields;JC Ede;3;Newcastle area;75538;23638;32577;0;0;0;0
Southall;GA Pargiter;11;Ealing;55290;19966;22285;0;0;0;0
Southampton Itchen;HM King;12;Hampshire;69886;25390;29123;0;0;0;0
Southampton Test;JM Howard;12;Hampshire;67087;30176;23410;0;0;0;0
Southend East;SJ McAdden;9;Essex;55265;24712;16987;0;0;0;0
Southend West;P Channon;9;Essex;60999;27612;9219;10577;0;0;0
Southgate;AB Baxter;11;Enfield;54869;25704;7613;8968;0;0;0
Southport;WI Percival;4;Merseyside;62466;26905;9805;11292;0;0;0
Southwark;RJ Gunter;11;Southwark;61747;12696;25036;0;0;0;1395
Sowerby;ALND Houghton;5;North Yorkshire;52560;16993;18949;7654;0;0;0
Spelthorne;GB Craddock;12;Surrey;52115;25221;17128;0;0;0;0
St Albans;VH Goodhew;9;Hertfordshire;52823;23157;14650;5948;0;0;0
St Helens;L Spriggs;4;Merseyside;75280;21956;35961;0;0;0;0
St Ives;GR Howard;10;Cornwall;44010;15700;8802;8258;0;0;0
St Marylebone;WW Wakefield;11;City of Westminster;55080;23278;8507;4304;0;0;0
St Pancras North;K Robinson;11;Camden;59194;15949;22256;0;0;0;2915
Stafford and Stone;HCPJ Fraser;7;Staffordshire;57078;28107;18034;0;0;0;0
Stalybridge and Hyde;F Blackburn;4;Eastern Manchester;55183;22309;23732;0;0;0;0
Stepney;WJ Edwards;11;Tower Hamlets;63932;8566;26875;0;0;0;2548
Stockport North;NJ Hulbert;4;Eastern Manchester;53287;23487;20265;0;0;0;0
Stockport South;HM Steward;4;Eastern Manchester;47265;20522;17982;0;0;0;0
Stockton-on-Tees;GR Chetwynd;3;Teesside;53224;20684;23961;0;0;0;0
Stoke Newington and Hackney North;D Weitzman;11;Hackney;64723;14515;22950;6076;0;0;0
Stoke-on-Trent Central;B Stross;7;Staffordshire;62220;18205;28630;0;0;0;0
Stoke-on-Trent North;H Slater;7;Staffordshire;58336;16522;29336;0;0;0;0
Stoke-on-Trent South;E Smith;7;Staffordshire;63777;20318;29578;0;0;0;0
Stratford-on-Avon;JD Profumo;7;Warwickshire;49660;26146;12017;0;0;0;0
Streatham;D Sandys;11;Lambeth;50916;23479;10773;5039;0;0;0
Stretford;S Storey;4;Central Manchester;71304;32888;23538;0;0;0;0
Stroud;JA Kershaw;10;Gloucestershire;57222;23448;18336;6988;0;0;0
Sudbury and Woodbridge;JH Hare;9;Suffolk;60756;26130;16248;6914;0;0;0
Sunderland North;FT Willey;3;Newcastle area;57763;22133;24341;0;0;0;0
Sunderland South;PG Williams;3;Newcastle area;68104;27825;26835;0;0;0;0
Surbiton;NTL Fisher;11;Kingston upon Thames;45165;24058;11633;0;0;0;0
Surrey East;CJA Doughty;12;Surrey;69996;36310;10102;10376;0;0;0
Sutton and Cheam;RC Sharples;11;Sutton;58898;27344;11946;7600;0;0;0
Sutton Coldfield;GW Lloyd;7;Birmingham;65347;33064;11310;7543;0;0;0
Swindon;FE Noel-Baker;10;Wiltshire;55339;20178;24087;0;0;0;0
Taunton;E du Cann;10;Somerset;52675;22680;16182;7031;0;0;0
Tavistock;HG Studholme;10;Devon;46908;19778;8022;9008;0;0;0
Thirsk and Malton;RH Turton;5;North Yorkshire;52517;27413;12318;0;0;0;0
Thurrock;HJ Delargy;9;Essex;67054;20188;32270;0;0;0;0
Tiverton;DH Amory;10;Devon;48416;21714;9836;7504;0;0;0
Tonbridge;RP Hornby;12;Kent;67320;31687;21181;0;0;0;0
Torquay;FM Bennett;10;Devon;67608;29527;11784;10685;0;0;0
Torrington;PB Browne;10;Devon;44029;17283;5633;15018;0;0;0
Totnes;RL Mawby;10;Devon;63071;26925;13116;10719;0;0;0
Tottenham;AG Brown;11;Haringey;59794;15688;22325;5030;0;0;0
Truro;HGB Wilson;10;Cornwall;55185;19544;15057;9637;0;0;0
Twickenham;RG Cooke;11;Richmond upon Thames;73852;33677;16638;8589;0;0;0
Tynemouth;I Ward;3;Newcastle area;72273;32810;18866;6525;0;0;0
Uxbridge;C Curran;11;Hillingdon;56997;22360;20970;4746;0;0;0
Vauxhall;GR Strauss;11;Lambeth;45802;11312;18437;0;0;0;0
Wakefield;AC Jones;5;West Yorkshire;60790;20114;29705;0;0;0;0
Wallasey;AE Marples;4;Merseyside;72660;35567;20501;0;0;0;0
Wallsend;J McKay;3;Newcastle area;80235;29096;37862;0;0;0;0
Walsall North;WT Wells;7;Black Country;59257;17741;27693;0;0;0;0
Walsall South;HJ d'Avigdor-Goldsmid;7;Black Country;62804;30471;21689;0;0;0;0
Walthamstow East;JE Harvey;11;Waltham Forest;43892;16622;13721;4974;0;0;183
Walthamstow West;EC Redhead;11;Waltham Forest;38226;7872;15980;5229;0;0;0
Wandsworth Central;MHC Hughes-Young;11;Wandsworth;61831;23655;21683;4287;0;0;0
Warrington;E Summerskill;4;Cheshire;52884;17791;22890;0;0;0;0
Warwick and Leamington;JGS Hobson;7;Warwickshire;62849;32513;19434;0;0;0;0
Watford;FW Farey-Jones;9;Hertfordshire;53388;21216;18315;5753;0;0;0
Wednesbury;J Stonehouse;7;Black Country;60297;17464;24147;4780;0;0;0
Wellingborough;MC Hamilton;8;Northamptonshire;52261;22964;22358;0;0;0;0
Wells;SLC Maydon;10;Somerset;57455;23357;16452;8220;0;0;0
Wembley North;EE Bullus;11;Brent;47554;22211;11131;6171;0;0;0
Wembley South;RS Russell;11;Brent;45150;19733;12166;5403;0;0;0
West Bromwich;J Dugdale;7;Black Country;64111;19809;26702;0;0;0;0
West Ham North;AWJ Lewis;11;Tower Hamlets;57828;9318;24096;7271;0;0;0
West Ham South;FE Jones;11;Tower Hamlets;52341;5188;28017;4020;0;0;0
Westbury;RV Grimston;10;Wiltshire;53238;20396;14570;9816;0;0;0
Westhoughton;JT Price;4;Western Manchester;56948;18634;29359;0;0;0;0
Westmorland;WMF Vane;4;Cumbria;46991;20676;7359;8984;0;0;0
Weston-super-Mare;DWE Webster;10;Bristol Area;60795;27881;10977;9609;0;0;0
Whitehaven;JB Symonds;4;Cumbria;46650;16653;22783;0;0;0;0
Widnes;JE MacColl;4;Cheshire;48966;19620;21218;0;0;0;0
Wigan;EA Fitch;4;Western Manchester;55155;14615;30664;0;0;0;945
Willesden East;THH Skeet;11;Brent;58865;22709;20499;0;0;0;0
Willesden West;LA Pavitt;11;Brent;61534;17946;25680;0;0;0;1324
Wimbledon;CW Black;11;Merton;42151;21538;10678;0;0;0;0
Winchester;PHBO Smithers;12;Hampshire;48321;24924;12132;0;0;0;0
Windsor;CE Mott-Radclyffe;12;Berkshire;60673;29942;15864;0;0;0;0
Wirral;JSB Lloyd;4;Merseyside;71025;39807;18805;0;0;0;0
Woking;HA Watkinson;12;Surrey;64295;33521;16210;0;0;0;0
Wokingham;WR van Straubenzee;12;Berkshire;67144;30896;14905;7899;0;0;0
Wolverhampton North East;J Baird;7;Black Country;51217;16639;20436;0;0;0;0
Wolverhampton South West;JE Powell;7;Black Country;51293;25696;14529;0;0;0;0
Wood Green;JS Butler;11;Haringey;59380;21735;22869;0;0;0;0
Woodford;WLS Churchill;11;Waltham Forest;45070;24815;10018;0;0;0;0
Woolwich East;CP Mayhew;11;Greenwich;46349;12638;22353;0;0;0;0
Woolwich West;CWC Turner;11;Greenwich;54563;24373;20678;0;0;0;1189
Worcester;GR Ward;7;Hereford and Worcestershire;59117;27024;19832;0;0;0;0
Worcestershire South;PG Agnew;7;Hereford and Worcestershire;57657;25824;10884;6890;0;0;0
Workington;TF Peart;4;Cumbria;49401;16894;25537;0;0;0;0
Worthing;OL Prior-Palmer;12;West Sussex;60505;31396;7618;7045;0;0;0
Wrekin, The;W Yates;7;Shropshire;48789;22030;19052;0;0;0;0
Wycombe;J Hall;12;Buckinghamshire;68199;30774;19904;7068;0;0;0
Yarmouth;A Fell;9;Norfolk;52847;22827;19248;0;0;0;0
Yeovil;JWW Peyton;10;Somerset;59739;23771;17638;9484;0;0;0
York, City Of;CB Longbottom;5;North Yorkshire;73717;33099;29025;0;0;0;0
Aberavon;J Morris;6;West Glamorgan;56316;12759;30397;0;3066;0;0
Aberdare;AR Probert;6;Mid Glamorgan;49124;6584;30889;0;3367;0;0
Abertillery;L Williams;6;Gwent;38674;4740;26931;0;0;0;0
Anglesey;C Hughes;6;Gwynedd;36281;7005;13249;3796;4121;0;0
Barry;HR Gower;6;South Glamorgan;60206;30313;20790;0;0;0;0
Bedwellty;HJ Finch;6;Gwent;44890;6817;30697;0;0;0;0
Brecon and Radnor;TE Watkins;6;Powys;51357;18939;25411;0;0;0;0
Caernarvon;GO Roberts;6;Gwynedd;41202;9564;17506;0;7293;0;0
Caerphilly;N Edwards;6;Gwent;46671;7181;28154;0;3420;0;0
Cardiff North;DS Box;6;South Glamorgan;59986;28737;18054;0;2553;0;408
Cardiff South East;LJ Callaghan;6;South Glamorgan;64574;26047;26915;0;0;0;0
Cardiff West;TG Thomas;6;South Glamorgan;59524;22258;25390;0;0;0;0
Cardigan;RE Bowen;6;Dyfed;38878;0;8559;17868;3880;0;0
Carmarthen;M Lloyd George;6;Dyfed;57195;6147;23399;16766;2545;0;0
Conway;PJM Thomas;6;Clwyd;45660;17795;13260;3845;2852;0;0
Denbigh;WGO Morgan;6;Clwyd;53000;17893;8620;13268;3077;0;0
Ebbw Vale;A Bevan;6;Gwent;39299;6404;27326;0;0;0;0
Flint East;EL White;6;Clwyd;52635;22701;22776;0;0;0;0
Flint West;ENC Birch;6;Clwyd;47490;20446;12925;4319;1594;0;0
Gower;I Davies;6;West Glamorgan;49480;9837;27441;0;3744;0;0
Llanelli;J Griffiths;6;Dyfed;64048;10128;34625;0;7176;0;0
Merioneth;TW Jones;6;Gwynedd;26435;0;9095;8119;5127;0;0
Merthyr Tydfil;SO Davies;6;Mid Glamorgan;42153;7885;26608;0;0;0;0
Monmouth;GEP Thorneycroft;6;Gwent;53628;25422;19165;0;0;0;0
Montgomery;EC Davies;6;Powys;31152;8176;6950;10970;0;0;0
Neath;DJ Williams;6;West Glamorgan;51711;10263;30469;0;0;0;1962
Newport;F Soskice;6;Gwent;71342;27477;31125;0;0;0;0
Ogmore;WE Padley;6;Mid Glamorgan;57192;11905;35170;0;0;0;0
Pembroke;DL Donnelly;6;Dyfed;62372;22301;27623;0;2253;0;0
Pontypool;L Abse;6;Gwent;47452;8903;26755;0;2519;0;0
Pontypridd;A Pearson;6;Mid Glamorgan;53903;13896;29853;0;0;0;0
Rhondda East;GE Davies;6;Mid Glamorgan;37908;3629;20565;0;2776;0;4580
Rhondda West;IR Thomas;6;Mid Glamorgan;34450;3242;21130;0;4978;0;0
Swansea East;DL Mort;6;West Glamorgan;55301;9754;29884;0;4651;0;0
Swansea West;JEH Rees;6;West Glamorgan;58045;24043;23640;0;0;0;0
Wrexham;JI Jones;6;Clwyd;66150;17144;30101;0;6579;0;0
Aberdeen North;HSJ Hughes;2;Grampian;66351;15137;32793;0;2964;0;0
Aberdeen South;Lady Tweedsmuir;2;Grampian;58086;25471;17349;4558;0;0;0
Aberdeenshire East;P Wolrige-Gordon;2;Grampian;44628;18982;10980;0;0;0;0
Aberdeenshire West;AF Hendry;2;Grampian;46429;22937;10542;0;0;0;0
Angus North and Mearns;C Thornton-Kemsley;2;Tayside;36513;17536;8486;0;0;0;0
Angus South;J Duncan;2;Tayside;44840;19435;6477;8139;0;0;0
Argyll;MAC Noble;2;Argyll and Bute;40015;16599;7356;4469;0;0;0
Ayr;TCR Moore;2;Ayrshire and Lanark;45444;19659;16303;0;0;0;0
Ayrshire Central;AC Manuel;2;Ayrshire and Lanark;48596;20225;21901;0;0;0;0
Ayrshire North and Bute;F Maclean;2;Ayrshire and Lanark;44291;20270;12218;0;0;0;0
Ayrshire South;E Hughes;2;Ayrshire and Lanark;48063;14105;24774;0;0;0;0
Banff;WS Duthie;2;Grampian;32129;14359;5992;0;0;0;0
Berwick and East Lothian;WJ Anstruther-Gray;2;Edinburgh area;50569;22472;19622;0;0;0;0
Bothwell;J Timmons;2;Ayrshire and Lanark;55845;20767;25119;0;0;0;0
Caithness and Sutherland;D Robertson;2;Highland;26716;0;6438;0;0;12163;0
Coatbridge and Airdrie;J Dempsey;2;Glasgow area;53223;21953;22747;0;0;0;0
Dumfries;NMS Macpherson;2;Dumfries and Galloway;57212;25867;18437;0;0;0;0
Dunbartonshire East;CR Bence;2;Glasgow area;64961;24593;27942;0;0;0;2200
Dunbartonshire West;T Steele;2;Glasgow area;50277;19964;22105;0;0;0;0
Dundee East;GM Thomson;2;Tayside;58537;22082;26263;0;0;0;0
Dundee West;EJ StL Strachey;2;Tayside;62804;25143;25857;0;0;0;1087
Dunfermline;AE Thompson;2;Fife;47737;14744;23478;0;0;0;0
Edinburgh Central;T Oswald;2;Edinburgh area;42781;15232;15849;0;0;0;0
Edinburgh East;EG Willis;2;Edinburgh area;54756;21932;22244;0;0;0;0
Edinburgh Leith;JH Hoy;2;Edinburgh area;39750;12018;15092;4475;0;0;0
Edinburgh North;WR Milligan;2;Edinburgh area;42270;19991;11235;0;0;0;0
Edinburgh Pentlands;Ld J Hope;2;Edinburgh area;53178;25742;16950;0;0;0;0
Edinburgh South;AMC Hutchison;2;Edinburgh area;48767;22799;11285;5505;0;0;0
Edinburgh West;JA Stodart;2;Edinburgh area;57293;25976;14044;5962;0;0;0
Fife East;J Henderson-Stewart;2;Fife;50537;26585;11421;0;0;0;0
Fife West;WW Hamilton;2;Fife;55992;11257;25554;0;0;0;8714
Galloway;HJ Brewis;2;Dumfries and Galloway;36296;15454;5590;6412;0;0;0
Glasgow Bridgeton;J Carmichael;2;Glasgow area;48473;12139;21048;0;0;0;0
Glasgow Cathcart;J Henderson;2;Glasgow area;64703;30743;21169;0;0;0;0
Glasgow Central;J McInnes;2;Glasgow area;36540;8712;15918;0;0;0;0
Glasgow Craigton;B Millan;2;Glasgow area;46768;19047;19649;0;0;0;0
Glasgow Gorbals;A Cullen;2;Glasgow area;48004;10072;20731;0;0;0;1932
Glasgow Govan;J Rankin;2;Glasgow area;51084;13319;23139;0;0;0;1869
Glasgow Hillhead;TGD Galbraith;2;Glasgow area;38154;20094;9317;0;0;0;0
Glasgow Kelvingrove;FJP Lilley;2;Glasgow area;34319;12355;11254;0;0;0;740
Glasgow Maryhill;W Hannan;2;Glasgow area;46422;12311;21893;0;0;0;0
Glasgow Pollok;JC George;2;Glasgow area;52472;24338;17072;0;0;0;0
Glasgow Provan;W Reid;2;Glasgow area;49284;17241;21608;0;0;0;0
Glasgow Scotstoun;WW Small;2;Glasgow area;56278;21320;24690;0;0;0;0
Glasgow Shettleston;M Galpern;2;Glasgow area;49987;14743;22916;0;0;0;0
Glasgow Springburn;JC Forman;2;Glasgow area;38147;10167;16297;0;0;0;1235
Glasgow Woodside;W Grant;2;Glasgow area;44746;16567;14483;2583;0;0;0
Greenock;JD Mabon;2;Glasgow area;48366;8616;19320;10238;0;0;0
Hamilton;T Fraser;2;Ayrshire and Lanark;51995;11510;27423;0;2586;0;0
Inverness;NLD McLean;2;Highland;49546;15728;8073;11653;0;0;0
Kilmarnock;W Ross;2;Ayrshire and Lanark;49090;15087;25379;0;0;0;0
Kinross and West Perthshire;WG Leburn;2;Tayside;33582;16256;4008;0;3568;0;0
Kirkcaldy;HPH Gourlay;2;Fife;54232;14186;25428;4020;0;0;0
Lanark;JCM Hart;2;Ayrshire and Lanark;57094;24631;25171;0;0;0;0
Lanarkshire North;MM Herbison;2;Glasgow area;43505;14883;21152;0;0;0;0
Midlothian;JM Hill;2;Edinburgh area;58092;18797;28457;0;0;0;0
Moray and Nairn;GTC Campbell;2;Grampian;35487;13742;6539;5831;0;0;0
Motherwell;GM Lawson;2;Glasgow area;50503;17613;22009;0;0;0;1331
Orkney and Shetland;J Grimond;2;Orkney and Shetland;26435;3487;3275;12099;0;0;0
Paisley;DH Johnston;2;Glasgow area;63097;21250;28519;0;0;0;0
Perth and East Perthshire;I MacArthur;2;Tayside;55064;24217;7781;0;9637;0;0
Renfrewshire East;MBH Anderson;2;Glasgow area;61060;29672;14579;6339;0;0;0
Renfrewshire West;JS Maclay;2;Glasgow area;47395;20959;18206;0;0;0;0
Ross and Cromarty;J Macleod;2;Highland;25350;7813;4815;3918;0;0;0
Roxburgh, Selkirk and Peebles;CE McA Donaldson;2;Borders;55459;22275;9336;12762;0;0;0
Rutherglen;RC Brooman-White;2;Ayrshire and Lanark;42833;19146;17624;0;0;0;0
Stirling and Falkirk;M MacPherson;2;Central;55759;19797;22423;0;2983;0;0
Stirlingshire East and Clackmannan;A Woodburn;2;Central;52200;17132;25004;0;0;0;0
Stirlingshire West;W Baxter;2;Central;43686;15497;21008;0;0;0;0
West Lothian;J Taylor;2;Edinburgh area;58457;18083;27454;0;0;0;0
Western Isles;MK Macmillan;2;Western Isles;25178;7496;8663;0;0;0;0
Antrim North;H Clark;1;Antrim;69880;42807;0;0;2280;0;0
Antrim South;SK Cunningham;1;Antrim;93634;52786;0;0;2745;0;0
Armagh;JE Maginnis;1;Armagh;73416;40325;0;0;6823;0;0
Belfast East;SR McMaster;1;Antrim;48663;26510;0;0;1204;0;16412
Belfast North;WS Mills;1;Antrim;74494;32173;0;0;2156;0;18640
Belfast South;DC Campbell;1;Antrim;59861;30164;0;3253;434;0;9318
Belfast West;FPA McLaughlin;1;Antrim;73405;28898;0;0;4416;0;20062
Down North;GBH Currie;1;Down;89686;51773;0;0;1039;0;0
Down South;LPS Orr;1;Down;77628;36875;0;0;6928;0;0
Fermanagh and South Tyrone;RG Grosvenor;1;Fermanagh;64022;32080;0;0;7348;0;0
Londonderry;R Chichester-Clark;1;Londonderry;73262;37529;0;0;13872;0;0
Ulster Mid;G Forrest;1;Tyrone;66585;33093;0;0;14170;0;0
