Name;MP;Area;County;Electorate;CON;LAB;LIB;NAT;MIN;OTH
Belfast North;Nigel Dodds;1;Antrim;52853;2154;4950;13935;8747;438;316
Belfast South;Dr Alasdair McDonnell;1;Antrim;52668;7263;10339;9104;2882;2012;428
Belfast West;Gerry Adams;1;Antrim;53831;779;5033;3652;24348;432;301
Down North;Lady Sylvia Hermon;1;Down;59748;16268;1009;11324;205;2451;1033
Down South;Eddie McGrady;1;Down;73668;4775;21557;8815;12417;613;0
Fermanagh and South Tyrone;Michelle Gildernew;1;Fermanagh;67174;8869;7230;14056;18638;0;0
Foyle;Mark Durkan;1;Londonderry;69209;1091;21119;6557;15162;1649;31
Lagan Valley;Jeffrey Donaldson;1;Down;70742;9172;2598;23289;3197;4316;0
Londonderry East;Gregory Campbell;1;Londonderry;58861;7498;6077;15225;5709;924;71
Newry and Armagh;Conor Murphy;1;Armagh;72448;7025;12770;9311;20965;0;625
Strangford;Iris Robinson;1;Down;69040;7872;2496;20921;949;3332;1462
Tyrone West;Pat Doherty;1;Tyrone;60286;2981;3949;7742;16910;11905;0
Ulster Mid;Martin McGuinness;1;Tyrone;62657;4853;7922;10665;21641;0;345
Upper Bann;David Simpson;1;Armagh;72402;11381;5747;16679;9305;955;355
